measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
6,Incidence,1,Global,3,Both,32,90-94 years,536,Gastroesophageal reflux disease,3,Rate,2021,5794.58250040074,7656.781019919221,4103.55790778448
6,Incidence,1,Global,3,Both,34,2-4 years,536,Gastroesophageal reflux disease,3,Rate,2021,0.0,0.0,0.0
6,Incidence,1,Global,3,Both,20,75-79 years,846,Chronic lymphoid leukemia,3,Rate,2021,12.84474379309,13.999739886230001,11.16566945369
6,Incidence,1,Global,3,Both,28,<1 year,846,Chronic lymphoid leukemia,3,Rate,2021,0.0,0.0,0.0
6,Incidence,1,Global,3,Both,30,80-84 years,846,Chronic lymphoid leukemia,3,Rate,2021,12.341497394920001,13.609244103270001,10.40891953002
6,Incidence,1,Global,3,Both,31,85-89 years,846,Chronic lymphoid leukemia,3,Rate,2021,19.1436811861,21.28640169278,15.80095875933
6,Incidence,1,Global,3,Both,32,90-94 years,846,Chronic lymphoid leukemia,3,Rate,2021,30.081598672720002,33.83890006088,23.557419064530002
6,Incidence,1,Global,3,Both,34,2-4 years,846,Chronic lymphoid leukemia,3,Rate,2021,0.0,0.0,0.0
6,Incidence,1,Global,3,Both,32,90-94 years,535,Pancreatitis,3,Rate,2021,124.14299727333,171.56382776545001,84.93621060398
6,Incidence,1,Global,3,Both,34,2-4 years,535,Pancreatitis,3,Rate,2021,3.6521996666099996,5.81263067922,2.23431619054
6,Incidence,1,Global,3,Both,7,10-14 years,300,HIV/AIDS resulting in other diseases,3,Rate,2021,0.0,0.0,0.0
6,Incidence,1,Global,3,Both,8,15-19 years,300,HIV/AIDS resulting in other diseases,3,Rate,2021,22.12701077738,26.37336890489,19.12990325237
6,Incidence,1,Global,3,Both,9,20-24 years,300,HIV/AIDS resulting in other diseases,3,Rate,2021,32.10787575299,38.1013927257,27.2836122864
6,Incidence,1,Global,3,Both,10,25-29 years,300,HIV/AIDS resulting in other diseases,3,Rate,2021,56.35737034637,65.84443474179,49.538812962929995
6,Incidence,1,Global,3,Both,11,30-34 years,300,HIV/AIDS resulting in other diseases,3,Rate,2021,48.818956616819996,54.38370597485,43.60235065449
6,Incidence,1,Global,3,Both,12,35-39 years,300,HIV/AIDS resulting in other diseases,3,Rate,2021,40.04016925957,48.45001430416,33.33672621196
6,Incidence,1,Global,3,Both,13,40-44 years,300,HIV/AIDS resulting in other diseases,3,Rate,2021,24.70312522924,28.42603362507,20.96509752915
6,Incidence,1,Global,3,Both,14,45-49 years,300,HIV/AIDS resulting in other diseases,3,Rate,2021,16.25425887276,19.54628143505,13.409343577020001
6,Incidence,1,Global,3,Both,15,50-54 years,300,HIV/AIDS resulting in other diseases,3,Rate,2021,11.68378513754,13.822309996540001,9.71913980082
6,Incidence,1,Global,3,Both,16,55-59 years,300,HIV/AIDS resulting in other diseases,3,Rate,2021,10.748845602680001,13.21768914991,8.2884917494
6,Incidence,1,Global,3,Both,17,60-64 years,300,HIV/AIDS resulting in other diseases,3,Rate,2021,9.775892411380001,11.837554448899999,7.7704051814
6,Incidence,1,Global,3,Both,18,65-69 years,300,HIV/AIDS resulting in other diseases,3,Rate,2021,7.931645238120001,9.33708799638,6.534502064090001
6,Incidence,1,Global,3,Both,19,70-74 years,300,HIV/AIDS resulting in other diseases,3,Rate,2021,5.22556090499,6.128354506019999,4.42904632786
6,Incidence,1,Global,3,Both,20,75-79 years,300,HIV/AIDS resulting in other diseases,3,Rate,2021,3.05085778724,3.6936209111099996,2.44723258308
6,Incidence,1,Global,3,Both,238,12-23 months,847,Acute myeloid leukemia,3,Rate,2021,0.70596220386,0.93813126987,0.48901554063999997
6,Incidence,1,Global,3,Both,235,95+ years,849,Non-melanoma skin cancer (squamous-cell carcinoma),3,Rate,2021,554.4685826795301,720.14872481821,411.65209722881
6,Incidence,1,Global,3,Both,238,12-23 months,849,Non-melanoma skin cancer (squamous-cell carcinoma),3,Rate,2021,0.0,0.0,0.0
6,Incidence,1,Global,3,Both,6,5-9 years,850,Non-melanoma skin cancer (basal-cell carcinoma),3,Rate,2021,0.0,0.0,0.0
6,Incidence,1,Global,3,Both,7,10-14 years,850,Non-melanoma skin cancer (basal-cell carcinoma),3,Rate,2021,0.0,0.0,0.0
6,Incidence,1,Global,3,Both,8,15-19 years,850,Non-melanoma skin cancer (basal-cell carcinoma),3,Rate,2021,0.0,0.0,0.0
6,Incidence,1,Global,3,Both,9,20-24 years,850,Non-melanoma skin cancer (basal-cell carcinoma),3,Rate,2021,1.6446339965299999,2.40619402164,1.05998431378
6,Incidence,1,Global,3,Both,10,25-29 years,850,Non-melanoma skin cancer (basal-cell carcinoma),3,Rate,2021,3.28278840129,4.90218630963,2.03109417011
6,Incidence,1,Global,3,Both,6,5-9 years,543,Alzheimer's disease and other dementias,3,Rate,2021,0.0,0.0,0.0
6,Incidence,1,Global,3,Both,7,10-14 years,543,Alzheimer's disease and other dementias,3,Rate,2021,0.0,0.0,0.0
6,Incidence,1,Global,3,Both,8,15-19 years,543,Alzheimer's disease and other dementias,3,Rate,2021,0.0,0.0,0.0
6,Incidence,1,Global,3,Both,9,20-24 years,543,Alzheimer's disease and other dementias,3,Rate,2021,0.0,0.0,0.0
6,Incidence,1,Global,3,Both,10,25-29 years,543,Alzheimer's disease and other dementias,3,Rate,2021,0.0,0.0,0.0
6,Incidence,1,Global,3,Both,11,30-34 years,543,Alzheimer's disease and other dementias,3,Rate,2021,0.0,0.0,0.0
6,Incidence,1,Global,3,Both,12,35-39 years,543,Alzheimer's disease and other dementias,3,Rate,2021,0.0,0.0,0.0
6,Incidence,1,Global,3,Both,13,40-44 years,543,Alzheimer's disease and other dementias,3,Rate,2021,10.275385708730001,17.49575052596,4.4599362008300005
6,Incidence,1,Global,3,Both,14,45-49 years,543,Alzheimer's disease and other dementias,3,Rate,2021,29.865554053260002,44.07384212139,18.622107349660002
6,Incidence,1,Global,3,Both,235,95+ years,533,Vascular intestinal disorders,3,Rate,2021,192.50147345445998,238.98276803201,151.29783082438
6,Incidence,1,Global,3,Both,238,12-23 months,533,Vascular intestinal disorders,3,Rate,2021,0.0,0.0,0.0
6,Incidence,1,Global,3,Both,235,95+ years,535,Pancreatitis,3,Rate,2021,129.09945677912,187.68304996216,84.98850220211
6,Incidence,1,Global,3,Both,238,12-23 months,535,Pancreatitis,3,Rate,2021,0.0,0.0,0.0
6,Incidence,1,Global,3,Both,6,5-9 years,536,Gastroesophageal reflux disease,3,Rate,2021,22.5456457158,37.39964336231,12.07824803626
6,Incidence,1,Global,3,Both,7,10-14 years,536,Gastroesophageal reflux disease,3,Rate,2021,479.85619399672004,705.11312723539,293.43703568678
6,Incidence,1,Global,3,Both,235,95+ years,320,Paratyphoid fever,3,Rate,2021,5.52449581648,10.53275916523,2.7510468177300003
6,Incidence,1,Global,3,Both,238,12-23 months,320,Paratyphoid fever,3,Rate,2021,116.50717211020002,183.06902576757,64.80331130714
6,Incidence,1,Global,3,Both,6,5-9 years,322,Lower respiratory infections,3,Rate,2021,2882.0249736472197,3622.0301919136,2259.47985393729
6,Incidence,1,Global,3,Both,7,10-14 years,322,Lower respiratory infections,3,Rate,2021,1840.7756214883002,2329.71664703086,1445.69680108496
6,Incidence,1,Global,3,Both,8,15-19 years,322,Lower respiratory infections,3,Rate,2021,1631.04698779558,1928.5543552581198,1359.90910085065
6,Incidence,1,Global,3,Both,9,20-24 years,322,Lower respiratory infections,3,Rate,2021,1683.5150198849701,2016.4041966107,1402.15199827131
6,Incidence,1,Global,3,Both,10,25-29 years,322,Lower respiratory infections,3,Rate,2021,1935.2620833636502,2170.0990131519297,1714.85631675399
6,Incidence,1,Global,3,Both,11,30-34 years,322,Lower respiratory infections,3,Rate,2021,2083.40891961446,2347.5931105254504,1865.7840377917003
6,Incidence,1,Global,3,Both,12,35-39 years,322,Lower respiratory infections,3,Rate,2021,2310.09268925447,2657.3595860314404,2005.06685617492
6,Incidence,1,Global,3,Both,13,40-44 years,322,Lower respiratory infections,3,Rate,2021,2886.07724129194,3235.78847195527,2561.02017351535
6,Incidence,1,Global,3,Both,14,45-49 years,322,Lower respiratory infections,3,Rate,2021,3637.31974103483,4044.68361499662,3242.2589803302303
6,Incidence,1,Global,3,Both,235,95+ years,846,Chronic lymphoid leukemia,3,Rate,2021,31.372766372250002,36.15155521428,23.00353405546
6,Incidence,1,Global,3,Both,238,12-23 months,846,Chronic lymphoid leukemia,3,Rate,2021,0.0,0.0,0.0
6,Incidence,1,Global,3,Both,235,95+ years,848,Chronic myeloid leukemia,3,Rate,2021,4.20287963617,4.93425521847,3.04310651482
6,Incidence,1,Global,3,Both,238,12-23 months,848,Chronic myeloid leukemia,3,Rate,2021,0.05590066525,0.07869712103,0.0273164352
6,Incidence,1,Global,3,Both,235,95+ years,536,Gastroesophageal reflux disease,3,Rate,2021,6164.07899910726,8972.20737052664,3934.7647506483904
6,Incidence,1,Global,3,Both,238,12-23 months,536,Gastroesophageal reflux disease,3,Rate,2021,0.0,0.0,0.0
6,Incidence,1,Global,3,Both,235,95+ years,543,Alzheimer's disease and other dementias,3,Rate,2021,5015.179868415829,7202.15626213747,3213.5633314553697
6,Incidence,1,Global,3,Both,238,12-23 months,543,Alzheimer's disease and other dementias,3,Rate,2021,0.0,0.0,0.0
6,Incidence,1,Global,3,Both,11,30-34 years,850,Non-melanoma skin cancer (basal-cell carcinoma),3,Rate,2021,7.05606099471,9.56737371734,5.33477274822
6,Incidence,1,Global,3,Both,12,35-39 years,850,Non-melanoma skin cancer (basal-cell carcinoma),3,Rate,2021,12.71799449789,17.503672814239998,8.95847948833
6,Incidence,1,Global,3,Both,13,40-44 years,850,Non-melanoma skin cancer (basal-cell carcinoma),3,Rate,2021,23.10469313333,28.73762129674,18.204797333680002
6,Incidence,1,Global,3,Both,14,45-49 years,850,Non-melanoma skin cancer (basal-cell carcinoma),3,Rate,2021,38.28715002083,51.96531923864,27.18216562437
6,Incidence,1,Global,3,Both,15,50-54 years,850,Non-melanoma skin cancer (basal-cell carcinoma),3,Rate,2021,63.430945685039994,80.14217488565,50.244185292839994
6,Incidence,1,Global,3,Both,16,55-59 years,850,Non-melanoma skin cancer (basal-cell carcinoma),3,Rate,2021,98.64252792304,128.25711180823998,71.6173291045
6,Incidence,1,Global,3,Both,17,60-64 years,850,Non-melanoma skin cancer (basal-cell carcinoma),3,Rate,2021,163.10634944832,201.53169256972,128.33913002217
6,Incidence,1,Global,3,Both,18,65-69 years,850,Non-melanoma skin cancer (basal-cell carcinoma),3,Rate,2021,245.45690903086003,281.53243480988,209.95527820075003
6,Incidence,1,Global,3,Both,19,70-74 years,850,Non-melanoma skin cancer (basal-cell carcinoma),3,Rate,2021,349.32607852787,408.39381845744,293.55091867013
6,Incidence,1,Global,3,Both,20,75-79 years,850,Non-melanoma skin cancer (basal-cell carcinoma),3,Rate,2021,439.40967418709994,526.07243990692,360.94865737878
6,Incidence,1,Global,3,Both,15,50-54 years,934,Drug-susceptible tuberculosis,3,Rate,2021,118.87042861063999,170.28874865555,77.48418731454001
6,Incidence,1,Global,3,Both,16,55-59 years,934,Drug-susceptible tuberculosis,3,Rate,2021,140.29567941818001,198.31698639257,91.38979917423
6,Incidence,1,Global,3,Both,17,60-64 years,934,Drug-susceptible tuberculosis,3,Rate,2021,168.40368299479,238.32419027012003,109.32138334961
6,Incidence,1,Global,3,Both,18,65-69 years,934,Drug-susceptible tuberculosis,3,Rate,2021,198.4009272762,267.8901827507,136.28568127485
6,Incidence,1,Global,3,Both,19,70-74 years,934,Drug-susceptible tuberculosis,3,Rate,2021,176.81652801244,235.24767905435002,123.38605229951999
6,Incidence,1,Global,3,Both,20,75-79 years,934,Drug-susceptible tuberculosis,3,Rate,2021,169.16659216065,220.10649425959002,123.32682413694
6,Incidence,1,Global,3,Both,235,95+ years,300,HIV/AIDS resulting in other diseases,3,Rate,2021,0.0,0.0,0.0
6,Incidence,1,Global,3,Both,238,12-23 months,300,HIV/AIDS resulting in other diseases,3,Rate,2021,8.98028597215,11.386282624800002,7.496157628040001
6,Incidence,1,Global,3,Both,28,<1 year,300,HIV/AIDS resulting in other diseases,3,Rate,2021,68.78027616834,86.57484695725,56.73329817866
6,Incidence,1,Global,3,Both,30,80-84 years,300,HIV/AIDS resulting in other diseases,3,Rate,2021,0.0,0.0,0.0
6,Incidence,1,Global,3,Both,31,85-89 years,300,HIV/AIDS resulting in other diseases,3,Rate,2021,0.0,0.0,0.0
6,Incidence,1,Global,3,Both,32,90-94 years,300,HIV/AIDS resulting in other diseases,3,Rate,2021,0.0,0.0,0.0
6,Incidence,1,Global,3,Both,34,2-4 years,300,HIV/AIDS resulting in other diseases,3,Rate,2021,0.64537020488,0.8487659635799999,0.53363318419
6,Incidence,1,Global,3,Both,28,<1 year,319,Typhoid fever,3,Rate,2021,319.43038865179,472.62489004342996,195.03128342358
6,Incidence,1,Global,3,Both,30,80-84 years,319,Typhoid fever,3,Rate,2021,29.208157412960002,50.36457096055,15.04001256503
6,Incidence,1,Global,3,Both,31,85-89 years,319,Typhoid fever,3,Rate,2021,24.67472079308,37.90232950948,15.19467319874
6,Incidence,1,Global,3,Both,32,90-94 years,319,Typhoid fever,3,Rate,2021,20.46968159148,32.88945288148,12.82816093937
6,Incidence,1,Global,3,Both,34,2-4 years,319,Typhoid fever,3,Rate,2021,319.39365229351,457.08786512828,205.68538353035
6,Incidence,1,Global,3,Both,6,5-9 years,300,HIV/AIDS resulting in other diseases,3,Rate,2021,0.0,0.0,0.0
6,Incidence,1,Global,3,Both,235,95+ years,302,Diarrheal diseases,3,Rate,2021,75202.72155992454,89373.53451805562,60919.53475267859
6,Incidence,1,Global,3,Both,238,12-23 months,302,Diarrheal diseases,3,Rate,2021,56017.73358256944,71137.13001318529,43654.02938202539
6,Incidence,1,Global,3,Both,6,5-9 years,319,Typhoid fever,3,Rate,2021,181.02460483619998,267.75679171878,114.24950780037999
6,Incidence,1,Global,3,Both,7,10-14 years,319,Typhoid fever,3,Rate,2021,129.02121812698,197.22742407917,80.52746013227
6,Incidence,1,Global,3,Both,8,15-19 years,319,Typhoid fever,3,Rate,2021,78.57541781559,125.20851631725,41.32879380404
6,Incidence,1,Global,3,Both,6,5-9 years,329,Otitis media,3,Rate,2021,13181.94453086344,23162.70436108594,6621.52532683606
6,Incidence,1,Global,3,Both,7,10-14 years,329,Otitis media,3,Rate,2021,5127.74172699895,9342.56821186102,2536.02780342312
6,Incidence,1,Global,3,Both,8,15-19 years,329,Otitis media,3,Rate,2021,2980.39021538404,4659.0697666613505,1832.53336730874
6,Incidence,1,Global,3,Both,9,20-24 years,329,Otitis media,3,Rate,2021,1752.64324202146,3098.15991591871,809.9336751802799
6,Incidence,1,Global,3,Both,10,25-29 years,329,Otitis media,3,Rate,2021,1451.7598634573499,2421.9066656689997,814.28933371528
6,Incidence,1,Global,3,Both,11,30-34 years,329,Otitis media,3,Rate,2021,1440.06500131218,2260.1084293419003,841.50961412655
6,Incidence,1,Global,3,Both,12,35-39 years,329,Otitis media,3,Rate,2021,1725.7194878111798,2865.97742389087,994.58816877466
6,Incidence,1,Global,3,Both,13,40-44 years,329,Otitis media,3,Rate,2021,1688.95520341869,2906.01064562214,909.7852700814301
6,Incidence,1,Global,3,Both,14,45-49 years,329,Otitis media,3,Rate,2021,1337.81332187792,2069.60476971744,809.41889357603
6,Incidence,1,Global,3,Both,15,50-54 years,329,Otitis media,3,Rate,2021,1238.46426822752,1967.5969793286101,778.97244778866
6,Incidence,1,Global,3,Both,16,55-59 years,329,Otitis media,3,Rate,2021,1391.69668531923,2173.1661636302397,794.8835824536701
6,Incidence,1,Global,3,Both,17,60-64 years,329,Otitis media,3,Rate,2021,1373.94759303457,2152.40864698252,784.00134343591
6,Incidence,1,Global,3,Both,18,65-69 years,329,Otitis media,3,Rate,2021,1179.91343090543,1921.07207838314,646.09359171169
6,Incidence,1,Global,3,Both,19,70-74 years,329,Otitis media,3,Rate,2021,1036.1033253620399,1795.09444786005,564.0484591084501
6,Incidence,1,Global,3,Both,20,75-79 years,329,Otitis media,3,Rate,2021,941.97763864175,1475.84992503414,540.00205858175
6,Incidence,1,Global,3,Both,28,<1 year,329,Otitis media,3,Rate,2021,27495.36572506075,40229.58155142522,17767.72409419593
6,Incidence,1,Global,3,Both,30,80-84 years,329,Otitis media,3,Rate,2021,861.1257309313701,1414.01301332344,465.60398803477
6,Incidence,1,Global,3,Both,31,85-89 years,329,Otitis media,3,Rate,2021,742.5034907062,1197.95342059269,420.98195950466
6,Incidence,1,Global,3,Both,32,90-94 years,329,Otitis media,3,Rate,2021,720.35688647953,1176.1029701827001,403.20979623228
6,Incidence,1,Global,3,Both,34,2-4 years,329,Otitis media,3,Rate,2021,24466.21233645115,38395.54354752243,13683.461511164622
6,Incidence,1,Global,3,Both,6,5-9 years,545,Idiopathic epilepsy,3,Rate,2021,56.735450179759994,88.23418495742,31.91729013746
6,Incidence,1,Global,3,Both,7,10-14 years,545,Idiopathic epilepsy,3,Rate,2021,55.353612267159995,91.9658211647,32.19943148054
6,Incidence,1,Global,3,Both,8,15-19 years,545,Idiopathic epilepsy,3,Rate,2021,51.7716689615,81.69032265206,29.091435768409998
6,Incidence,1,Global,3,Both,9,20-24 years,545,Idiopathic epilepsy,3,Rate,2021,45.76795797508,71.47187802159,23.60742803088
6,Incidence,1,Global,3,Both,10,25-29 years,545,Idiopathic epilepsy,3,Rate,2021,37.69176147728,58.2774194008,19.9154054506
6,Incidence,1,Global,3,Both,11,30-34 years,545,Idiopathic epilepsy,3,Rate,2021,32.86427930827,52.96205203056,16.2348936161
6,Incidence,1,Global,3,Both,12,35-39 years,545,Idiopathic epilepsy,3,Rate,2021,32.013303323929996,49.260766873579996,17.233598249809997
6,Incidence,1,Global,3,Both,13,40-44 years,545,Idiopathic epilepsy,3,Rate,2021,30.66677321993,48.806031084349996,18.24110839471
6,Incidence,1,Global,3,Both,14,45-49 years,545,Idiopathic epilepsy,3,Rate,2021,28.25874642973,42.747169356069996,18.26677769622
6,Incidence,1,Global,3,Both,15,50-54 years,545,Idiopathic epilepsy,3,Rate,2021,26.77515526677,41.45951697682,15.40212086512
6,Incidence,1,Global,3,Both,16,55-59 years,545,Idiopathic epilepsy,3,Rate,2021,26.070123061189996,44.898370532920005,15.107162936009999
6,Incidence,1,Global,3,Both,17,60-64 years,545,Idiopathic epilepsy,3,Rate,2021,26.438053065000002,41.97571036189,15.509454179099999
6,Incidence,1,Global,3,Both,18,65-69 years,545,Idiopathic epilepsy,3,Rate,2021,25.97012027485,38.52545104811,14.67195559858
6,Incidence,1,Global,3,Both,19,70-74 years,545,Idiopathic epilepsy,3,Rate,2021,28.80339560519,42.105410680839995,16.48355371605
6,Incidence,1,Global,3,Both,20,75-79 years,545,Idiopathic epilepsy,3,Rate,2021,34.47677707547,52.175329815030004,19.66548830077
6,Incidence,1,Global,3,Both,28,<1 year,545,Idiopathic epilepsy,3,Rate,2021,87.22534500148,123.40251642211,56.96097740514
6,Incidence,1,Global,3,Both,30,80-84 years,545,Idiopathic epilepsy,3,Rate,2021,41.96806772705,61.450239655439994,25.44050464382
6,Incidence,1,Global,3,Both,31,85-89 years,545,Idiopathic epilepsy,3,Rate,2021,50.87372583889999,82.35988463809,27.28872285587
6,Incidence,1,Global,3,Both,32,90-94 years,545,Idiopathic epilepsy,3,Rate,2021,71.9331459157,120.57056073471,36.522005795700004
6,Incidence,1,Global,3,Both,34,2-4 years,545,Idiopathic epilepsy,3,Rate,2021,64.52539161639,97.48769203753,39.673685685360006
6,Incidence,1,Global,3,Both,28,<1 year,934,Drug-susceptible tuberculosis,3,Rate,2021,72.19617021907,89.81248614572999,56.7616972317
6,Incidence,1,Global,3,Both,30,80-84 years,934,Drug-susceptible tuberculosis,3,Rate,2021,186.09766895067,226.0032008314,146.65659697768
6,Incidence,1,Global,3,Both,31,85-89 years,934,Drug-susceptible tuberculosis,3,Rate,2021,188.59236696982,230.16561780142,152.28311082698
6,Incidence,1,Global,3,Both,32,90-94 years,934,Drug-susceptible tuberculosis,3,Rate,2021,178.63884500634,228.85094726986998,136.40753703233
6,Incidence,1,Global,3,Both,34,2-4 years,934,Drug-susceptible tuberculosis,3,Rate,2021,39.338366021300004,54.16763192962,26.84791511792
6,Incidence,1,Global,3,Both,235,95+ years,845,Acute lymphoid leukemia,3,Rate,2021,1.8632808832799999,2.2003114245499997,1.36484643212
