measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
3,YLDs (Years Lived with Disability),44575,World Bank High Income,3,Both,22,All ages,529,Appendicitis,1,Number,2019,32250.133963228596,45471.05574052888,21064.232486141613
3,YLDs (Years Lived with Disability),44575,World Bank High Income,3,Both,22,All ages,531,"Inguinal, femoral, and abdominal hernia",1,Number,2019,308772.6520974053,433841.6183527064,207330.97866383955
3,YLDs (Years Lived with Disability),44578,World Bank Low Income,3,Both,22,All ages,429,Breast cancer,1,Number,2019,28918.503197233214,39630.275490382766,19986.659769465055
3,YLDs (Years Lived with Disability),44578,World Bank Low Income,3,Both,22,All ages,998,Chronic kidney disease due to diabetes mellitus type 2,1,Number,2019,50916.904623210816,69703.52710665298,35790.85993354021
3,YLDs (Years Lived with Disability),44578,World Bank Low Income,3,Both,22,All ages,1000,Near vision loss,1,Number,2019,331967.9530642706,651679.746027235,151704.60120087073
3,YLDs (Years Lived with Disability),44577,World Bank Lower Middle Income,3,Both,22,All ages,391,Other nutritional deficiencies,1,Number,2019,577250.4901510666,848477.7984419467,357920.7743844093
3,YLDs (Years Lived with Disability),44577,World Bank Lower Middle Income,3,Both,22,All ages,394,Syphilis,1,Number,2019,7876.36598416636,16774.640101339974,3808.738132156199
3,YLDs (Years Lived with Disability),44578,World Bank Low Income,3,Both,22,All ages,432,Cervical cancer,1,Number,2019,24707.874714342714,35940.84675907843,15774.719992983495
3,YLDs (Years Lived with Disability),44578,World Bank Low Income,3,Both,22,All ages,438,Prostate cancer,1,Number,2019,13210.041520932118,18215.789935345136,9064.916374166452
3,YLDs (Years Lived with Disability),44575,World Bank High Income,3,Both,22,All ages,319,Typhoid fever,1,Number,2019,151.03689432789304,243.70531567134424,88.10188021730974
3,YLDs (Years Lived with Disability),44577,World Bank Lower Middle Income,3,Both,22,All ages,598,Male infertility,1,Number,2019,136112.2490362537,328588.0801376746,51345.40909574799
3,YLDs (Years Lived with Disability),44577,World Bank Lower Middle Income,3,Both,22,All ages,604,Uterine fibroids,1,Number,2019,495553.00781009387,928026.2843970901,234034.2693388024
3,YLDs (Years Lived with Disability),44578,World Bank Low Income,3,Both,22,All ages,645,Down syndrome,1,Number,2019,10670.564628760665,16352.247262555424,6707.862667996494
3,YLDs (Years Lived with Disability),44578,World Bank Low Income,3,Both,22,All ages,999,Refraction disorders,1,Number,2019,282118.6495961244,403850.3899238091,190215.63272378466
3,YLDs (Years Lived with Disability),44577,World Bank Lower Middle Income,3,Both,22,All ages,965,Benign and in situ intestinal neoplasms,1,Number,2019,0.0,0.0,0.0
3,YLDs (Years Lived with Disability),44576,World Bank Upper Middle Income,3,Both,22,All ages,850,Non-melanoma skin cancer (basal-cell carcinoma),1,Number,2019,324.0944641143398,618.4761578689181,147.741870543129
3,YLDs (Years Lived with Disability),44577,World Bank Lower Middle Income,3,Both,22,All ages,967,Other benign and in situ neoplasms,1,Number,2019,0.0,0.0,0.0
3,YLDs (Years Lived with Disability),44576,World Bank Upper Middle Income,3,Both,22,All ages,569,Dysthymia,1,Number,2019,3844341.192970836,5607887.786782816,2495528.7464306476
3,YLDs (Years Lived with Disability),44576,World Bank Upper Middle Income,3,Both,22,All ages,846,Chronic lymphoid leukemia,1,Number,2019,22389.204972073218,29946.63269838175,16036.660956378377
3,YLDs (Years Lived with Disability),44575,World Bank High Income,3,Both,22,All ages,530,Paralytic ileus and intestinal obstruction,1,Number,2019,41262.18842625688,55120.99107692139,28554.82752150843
3,YLDs (Years Lived with Disability),44577,World Bank Lower Middle Income,3,Both,22,All ages,597,Benign prostatic hyperplasia,1,Number,2019,652538.8995364109,994058.8580662099,386421.07251247537
3,YLDs (Years Lived with Disability),44577,World Bank Lower Middle Income,3,Both,22,All ages,395,Chlamydial infection,1,Number,2019,52973.93045791928,80438.66532805309,33631.031980697626
3,YLDs (Years Lived with Disability),44576,World Bank Upper Middle Income,3,Both,22,All ages,357,Dengue,1,Number,2019,113217.30615617156,198992.95292474318,55518.423680680615
3,YLDs (Years Lived with Disability),44576,World Bank Upper Middle Income,3,Both,22,All ages,359,Rabies,1,Number,2019,4.335880383897962,7.348817097439758,1.4897359280996685
3,YLDs (Years Lived with Disability),44577,World Bank Lower Middle Income,3,Both,22,All ages,964,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",1,Number,2019,35748.627241861985,53960.93984567751,22732.8388091156
3,YLDs (Years Lived with Disability),44575,World Bank High Income,3,Both,22,All ages,527,Peptic ulcer disease,1,Number,2019,67836.30958119872,93041.2903739065,45331.13772641471
3,YLDs (Years Lived with Disability),44575,World Bank High Income,3,Both,22,All ages,708,Adverse effects of medical treatment,1,Number,2019,90586.8040597224,136395.37699712752,56427.72378742668
3,YLDs (Years Lived with Disability),44575,World Bank High Income,3,Both,22,All ages,710,Venomous animal contact,1,Number,2019,41115.83438241917,57508.22102015427,27374.992392692577
3,YLDs (Years Lived with Disability),44578,World Bank Low Income,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,2019,7773.626562963452,10967.564186376472,5207.298546561167
3,YLDs (Years Lived with Disability),44577,World Bank Lower Middle Income,3,Both,22,All ages,397,Trichomoniasis,1,Number,2019,102239.82612385762,210657.03674976467,39036.38085104037
3,YLDs (Years Lived with Disability),44575,World Bank High Income,3,Both,22,All ages,533,Vascular intestinal disorders,1,Number,2019,26031.001368141733,35462.804838530654,17732.567789263238
3,YLDs (Years Lived with Disability),44578,World Bank Low Income,3,Both,22,All ages,644,Orofacial clefts,1,Number,2019,24317.06028449215,35970.23508401212,14882.16179170332
3,YLDs (Years Lived with Disability),44575,World Bank High Income,3,Both,22,All ages,337,Encephalitis,1,Number,2019,17745.073580611006,23704.907178905938,12389.019816594358
3,YLDs (Years Lived with Disability),44578,World Bank Low Income,3,Both,22,All ages,447,Nasopharynx cancer,1,Number,2019,1355.0353678679928,1872.3045746703635,925.176808190266
3,YLDs (Years Lived with Disability),44578,World Bank Low Income,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2019,1007.0146342349898,1406.2765612861701,669.2569951471954
3,YLDs (Years Lived with Disability),44577,World Bank Lower Middle Income,3,Both,22,All ages,605,Polycystic ovarian syndrome,1,Number,2019,202613.07272559177,410532.6354238726,86632.74458071755
3,YLDs (Years Lived with Disability),44577,World Bank Lower Middle Income,3,Both,22,All ages,607,Endometriosis,1,Number,2019,1042518.0157883955,1671650.890855185,618042.4917669456
3,YLDs (Years Lived with Disability),44576,World Bank Upper Middle Income,3,Both,22,All ages,568,Major depressive disorder,1,Number,2019,11852189.273962734,16253466.439060258,8172026.085362968
3,YLDs (Years Lived with Disability),44575,World Bank High Income,3,Both,22,All ages,711,Non-venomous animal contact,1,Number,2019,69627.8684682692,114688.37043158166,41474.51860294398
3,YLDs (Years Lived with Disability),44576,World Bank Upper Middle Income,3,Both,22,All ages,847,Acute myeloid leukemia,1,Number,2019,8684.100547103099,11560.21944246856,6097.316077287398
3,YLDs (Years Lived with Disability),44575,World Bank High Income,3,Both,22,All ages,322,Lower respiratory infections,1,Number,2019,60766.29863628493,85849.2905037682,41257.828843300245
3,YLDs (Years Lived with Disability),44577,World Bank Lower Middle Income,3,Both,22,All ages,396,Gonococcal infection,1,Number,2019,30671.412021654145,44331.46488694453,19008.014054675128
3,YLDs (Years Lived with Disability),44577,World Bank Lower Middle Income,3,Both,22,All ages,966,Benign and in situ cervical and uterine neoplasms,1,Number,2019,0.0,0.0,0.0
3,YLDs (Years Lived with Disability),44578,World Bank Low Income,3,Both,22,All ages,648,Other chromosomal abnormalities,1,Number,2019,30586.01527219513,42778.08632445614,20524.053713460344
3,YLDs (Years Lived with Disability),44578,World Bank Low Income,3,Both,22,All ages,650,Urogenital congenital anomalies,1,Number,2019,30627.453764523438,49508.91510898608,17175.685799049483
3,YLDs (Years Lived with Disability),44577,World Bank Lower Middle Income,3,Both,22,All ages,970,Other non-rheumatic valve diseases,1,Number,2019,353.77203609190286,521.229711977322,231.38669674073913
3,YLDs (Years Lived with Disability),44577,World Bank Lower Middle Income,3,Both,22,All ages,399,Other sexually transmitted infections,1,Number,2019,112732.69742626268,163552.4315624422,71728.27139748218
3,YLDs (Years Lived with Disability),44576,World Bank Upper Middle Income,3,Both,22,All ages,565,Cannabis use disorders,1,Number,2019,192032.987548447,301249.92275891226,115927.86079093654
3,YLDs (Years Lived with Disability),44577,World Bank Lower Middle Income,3,Both,22,All ages,606,Female infertility,1,Number,2019,297824.6600668328,710630.5237177683,101277.40412491672
3,YLDs (Years Lived with Disability),44577,World Bank Lower Middle Income,3,Both,22,All ages,609,Premenstrual syndrome,1,Number,2019,3589583.1829062905,5542957.740733933,2217913.592293386
3,YLDs (Years Lived with Disability),44575,World Bank High Income,3,Both,22,All ages,714,Foreign body in eyes,1,Number,2019,77687.9730306256,125336.66209886281,44275.47784224602
3,YLDs (Years Lived with Disability),44575,World Bank High Income,3,Both,22,All ages,534,Gallbladder and biliary diseases,1,Number,2019,930662.8061909222,1356179.164562088,607633.0116019006
3,YLDs (Years Lived with Disability),44575,World Bank High Income,3,Both,22,All ages,535,Pancreatitis,1,Number,2019,54851.81640895042,88339.07144759868,31564.741439605674
3,YLDs (Years Lived with Disability),44575,World Bank High Income,3,Both,22,All ages,329,Otitis media,1,Number,2019,194540.33275314255,318690.7379851313,112531.35366088897
3,YLDs (Years Lived with Disability),44576,World Bank Upper Middle Income,3,Both,22,All ages,848,Chronic myeloid leukemia,1,Number,2019,3248.770530743483,4352.433943211859,2288.2261271059097
3,YLDs (Years Lived with Disability),44578,World Bank Low Income,3,Both,22,All ages,444,Lip and oral cavity cancer,1,Number,2019,3516.3372765529552,4826.098880888558,2443.123466244075
3,YLDs (Years Lived with Disability),44576,World Bank Upper Middle Income,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2019,16464.439703877557,24984.942123520406,10147.166559436255
3,YLDs (Years Lived with Disability),44578,World Bank Low Income,3,Both,22,All ages,435,Uterine cancer,1,Number,2019,2995.6620975483097,4332.464877256011,1930.3134172039167
3,YLDs (Years Lived with Disability),44576,World Bank Upper Middle Income,3,Both,22,All ages,849,Non-melanoma skin cancer (squamous-cell carcinoma),1,Number,2019,4685.398211756848,6986.684633245373,2996.019299899211
3,YLDs (Years Lived with Disability),44576,World Bank Upper Middle Income,3,Both,22,All ages,854,Executions and police conflict,1,Number,2019,15612.528871067449,26263.921238435807,9494.291256681137
3,YLDs (Years Lived with Disability),44575,World Bank High Income,3,Both,22,All ages,536,Gastroesophageal reflux disease,1,Number,2019,1043669.3522757394,1876453.3226128884,529758.6914957123
3,YLDs (Years Lived with Disability),44578,World Bank Low Income,3,Both,22,All ages,441,Colon and rectum cancer,1,Number,2019,10651.642388123244,14434.547340325187,7424.218035654674
3,YLDs (Years Lived with Disability),44578,World Bank Low Income,3,Both,22,All ages,642,Neural tube defects,1,Number,2019,62022.64602310106,86656.37282452562,41133.73020997892
3,YLDs (Years Lived with Disability),44576,World Bank Upper Middle Income,3,Both,22,All ages,358,Yellow fever,1,Number,2019,4.278048502213365,10.436573676751404,1.3864375615794797
3,YLDs (Years Lived with Disability),44577,World Bank Lower Middle Income,3,Both,22,All ages,612,Other gynecological diseases,1,Number,2019,6523771.732184528,9283238.797827361,4282339.537008089
3,YLDs (Years Lived with Disability),44575,World Bank High Income,3,Both,22,All ages,532,Inflammatory bowel disease,1,Number,2019,392600.2460079969,529885.8410564605,269092.3896672583
3,YLDs (Years Lived with Disability),44576,World Bank Upper Middle Income,3,Both,22,All ages,361,Ascariasis,1,Number,2019,37021.718827643475,62928.43930569229,19860.27674722434
3,YLDs (Years Lived with Disability),44576,World Bank Upper Middle Income,3,Both,22,All ages,573,Anorexia nervosa,1,Number,2019,246752.1660812711,391382.32503048715,145560.19033347594
3,YLDs (Years Lived with Disability),44575,World Bank High Income,3,Both,22,All ages,716,Other unintentional injuries,1,Number,2019,1279239.0634545276,1873315.840892062,820331.4366085657
3,YLDs (Years Lived with Disability),44577,World Bank Lower Middle Income,3,Both,22,All ages,401,Acute hepatitis A,1,Number,2019,91062.22441329183,136132.73696718525,57466.65002304465
3,YLDs (Years Lived with Disability),44577,World Bank Lower Middle Income,3,Both,22,All ages,969,Non-rheumatic degenerative mitral valve disease,1,Number,2019,9731.206346149682,16801.75898075442,5350.144310570664
3,YLDs (Years Lived with Disability),44578,World Bank Low Income,3,Both,22,All ages,643,Congenital heart anomalies,1,Number,2019,71036.57089795434,119463.34860338992,34815.21741053836
3,YLDs (Years Lived with Disability),44577,World Bank Lower Middle Income,3,Both,22,All ages,402,Acute hepatitis B,1,Number,2019,65947.67904349742,100308.9203800455,40737.169859467605
3,YLDs (Years Lived with Disability),44577,World Bank Lower Middle Income,3,Both,22,All ages,616,G6PD deficiency,1,Number,2019,70348.48732416633,100807.17666470619,47377.90870709748
3,YLDs (Years Lived with Disability),44575,World Bank High Income,3,Both,22,All ages,543,Alzheimer's disease and other dementias,1,Number,2019,2870909.193537692,3822120.3025220754,2024570.8414563818
3,YLDs (Years Lived with Disability),44575,World Bank High Income,3,Both,22,All ages,721,Self-harm by firearm,1,Number,2019,9624.155798209264,13062.60485631089,6787.56159644731
3,YLDs (Years Lived with Disability),44576,World Bank Upper Middle Income,3,Both,22,All ages,566,Other drug use disorders,1,Number,2019,503246.4857873968,760494.0548958102,316047.1506440914
3,YLDs (Years Lived with Disability),44577,World Bank Lower Middle Income,3,Both,22,All ages,614,Thalassemias,1,Number,2019,14508.753611251248,22877.122114686666,8711.761596749291
3,YLDs (Years Lived with Disability),44578,World Bank Low Income,3,Both,22,All ages,649,Congenital musculoskeletal and limb anomalies,1,Number,2019,345388.9935710497,511784.1981270916,210643.14464759352
3,YLDs (Years Lived with Disability),44577,World Bank Lower Middle Income,3,Both,22,All ages,608,Genital prolapse,1,Number,2019,143430.57334633617,271154.63306736277,68830.89709498247
3,YLDs (Years Lived with Disability),44575,World Bank High Income,3,Both,22,All ages,342,Varicella and herpes zoster,1,Number,2019,46862.50921219337,72841.94823016862,27794.36634518726
3,YLDs (Years Lived with Disability),44576,World Bank Upper Middle Income,3,Both,22,All ages,570,Bipolar disorder,1,Number,2019,2857740.1599994292,4400277.214437079,1748342.3736919784
3,YLDs (Years Lived with Disability),44578,World Bank Low Income,3,Both,22,All ages,459,Malignant skin melanoma,1,Number,2019,770.2499369544598,1104.7625921510435,486.0637614980521
3,YLDs (Years Lived with Disability),44576,World Bank Upper Middle Income,3,Both,22,All ages,362,Trichuriasis,1,Number,2019,45958.358998388016,78478.41267435656,24450.208296925095
3,YLDs (Years Lived with Disability),44576,World Bank Upper Middle Income,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2019,587737.4049591629,933271.7224057547,380770.63291024294
3,YLDs (Years Lived with Disability),44577,World Bank Lower Middle Income,3,Both,22,All ages,975,Diabetes mellitus type 1,1,Number,2019,468920.0339051217,686384.8498103477,309278.146786969
3,YLDs (Years Lived with Disability),44575,World Bank High Income,3,Both,22,All ages,545,Idiopathic epilepsy,1,Number,2019,1040703.3775805178,1729444.9317360283,574328.581124379
3,YLDs (Years Lived with Disability),44575,World Bank High Income,3,Both,22,All ages,723,Self-harm by other specified means,1,Number,2019,196696.0177377969,268808.5610895736,135963.42120508142
3,YLDs (Years Lived with Disability),44575,World Bank High Income,3,Both,22,All ages,725,Physical violence by firearm,1,Number,2019,43916.76663074992,60529.38514300892,30651.740487389132
3,YLDs (Years Lived with Disability),44578,World Bank Low Income,3,Both,22,All ages,456,Pancreatic cancer,1,Number,2019,1938.7340871310964,2707.894499024449,1313.6441481052696
3,YLDs (Years Lived with Disability),44576,World Bank Upper Middle Income,3,Both,22,All ages,579,Conduct disorder,1,Number,2019,1205200.5500326718,1904186.6479103768,678416.4213773718
3,YLDs (Years Lived with Disability),44575,World Bank High Income,3,Both,22,All ages,328,Upper respiratory infections,1,Number,2019,1056634.6916523713,1641950.5149207122,644921.5982709994
3,YLDs (Years Lived with Disability),44577,World Bank Lower Middle Income,3,Both,22,All ages,398,Genital herpes,1,Number,2019,82372.18011049801,205647.62592700205,27143.86820617919
3,YLDs (Years Lived with Disability),44577,World Bank Lower Middle Income,3,Both,22,All ages,977,Atopic dermatitis,1,Number,2019,2946063.047244557,4935822.256843862,1580611.9454846496
3,YLDs (Years Lived with Disability),44578,World Bank Low Income,3,Both,22,All ages,655,Psoriasis,1,Number,2019,136659.73931445237,181077.64350745047,96358.76923155352
3,YLDs (Years Lived with Disability),44575,World Bank High Income,3,Both,22,All ages,544,Parkinson's disease,1,Number,2019,370037.85912811576,493420.3852260216,264366.17125963885
3,YLDs (Years Lived with Disability),44575,World Bank High Income,3,Both,22,All ages,713,Pulmonary aspiration and foreign body in airway,1,Number,2019,29559.356643882023,39729.87267258703,20839.7543246698
3,YLDs (Years Lived with Disability),44576,World Bank Upper Middle Income,3,Both,22,All ages,582,Idiopathic developmental intellectual disability,1,Number,2019,534410.139888555,940442.5837904692,219502.14674923578
3,YLDs (Years Lived with Disability),44578,World Bank Low Income,3,Both,22,All ages,450,Other pharynx cancer,1,Number,2019,605.1569625490562,894.8491396320081,383.81776022710915
3,YLDs (Years Lived with Disability),44576,World Bank Upper Middle Income,3,Both,22,All ages,934,Drug-susceptible tuberculosis,1,Number,2019,669434.3774628646,910152.787289509,451470.4557006345
3,YLDs (Years Lived with Disability),44576,World Bank Upper Middle Income,3,Both,22,All ages,936,Guinea worm disease,1,Number,2019,0.0,0.0,0.0
3,YLDs (Years Lived with Disability),44576,World Bank Upper Middle Income,3,Both,22,All ages,941,Sexual violence,1,Number,2019,956806.6217094155,1360683.7780686677,643233.7141189289
3,YLDs (Years Lived with Disability),44577,World Bank Lower Middle Income,3,Both,22,All ages,404,Acute hepatitis E,1,Number,2019,15568.680584659138,23886.3133419824,9369.316185726357
3,YLDs (Years Lived with Disability),44577,World Bank Lower Middle Income,3,Both,22,All ages,408,Other unspecified infectious diseases,1,Number,2019,1116925.343696015,1607806.2606252595,750476.6857272988
3,YLDs (Years Lived with Disability),44575,World Bank High Income,3,Both,22,All ages,332,Meningitis,1,Number,2019,31748.910111808662,41989.15706845378,22243.17042569416
3,YLDs (Years Lived with Disability),44575,World Bank High Income,3,Both,22,All ages,338,Diphtheria,1,Number,2019,0.13183589716200747,0.18565438454136834,0.08628998338898256
3,YLDs (Years Lived with Disability),44575,World Bank High Income,3,Both,22,All ages,547,Migraine,1,Number,2019,7368152.03950563,16430361.97861607,1321681.614278907
3,YLDs (Years Lived with Disability),44577,World Bank Lower Middle Income,3,Both,22,All ages,619,"Endocrine, metabolic, blood, and immune disorders",1,Number,2019,6636825.364734069,9190803.814664977,4499288.9154194
3,YLDs (Years Lived with Disability),44577,World Bank Lower Middle Income,3,Both,22,All ages,405,Leprosy,1,Number,2019,20149.66176716669,29559.23306883825,12994.058170604001
3,YLDs (Years Lived with Disability),44578,World Bank Low Income,3,Both,22,All ages,477,Brain and central nervous system cancer,1,Number,2019,3123.0349296838276,4418.252476732723,1976.173684893067
3,YLDs (Years Lived with Disability),44575,World Bank High Income,3,Both,22,All ages,548,Tension-type headache,1,Number,2019,942059.360691291,3013886.9826797964,286062.8722612595
3,YLDs (Years Lived with Disability),44577,World Bank Lower Middle Income,3,Both,22,All ages,618,Other hemoglobinopathies and hemolytic anemias,1,Number,2019,1178770.2895000956,1674996.531811526,797459.1165549911
3,YLDs (Years Lived with Disability),44578,World Bank Low Income,3,Both,22,All ages,1016,Osteoarthritis hand,1,Number,2019,155651.79825056452,323329.1722959103,75794.13791982486
3,YLDs (Years Lived with Disability),44576,World Bank Upper Middle Income,3,Both,22,All ages,365,Other neglected tropical diseases,1,Number,2019,197865.72559151167,293748.757425573,129400.06851632617
3,YLDs (Years Lived with Disability),44576,World Bank Upper Middle Income,3,Both,22,All ages,935,Zika virus,1,Number,2019,118.65343953603335,180.4853188105464,75.3858001855581
3,YLDs (Years Lived with Disability),44577,World Bank Lower Middle Income,3,Both,22,All ages,968,Non-rheumatic calcific aortic valve disease,1,Number,2019,2481.0401123251895,4226.981719586852,1359.8746765639764
3,YLDs (Years Lived with Disability),44578,World Bank Low Income,3,Both,22,All ages,468,Testicular cancer,1,Number,2019,472.51215198877605,905.9953884403917,264.20604110891975
3,YLDs (Years Lived with Disability),44578,World Bank Low Income,3,Both,22,All ages,474,Bladder cancer,1,Number,2019,4127.245438607323,5639.986378917558,2898.4323267242803
3,YLDs (Years Lived with Disability),44578,World Bank Low Income,3,Both,22,All ages,646,Turner syndrome,1,Number,2019,1420.2277665180206,2569.8914534802275,626.3197953143228
